Source,Target,Subject
Ingrid Barranco,Ingrid Barranco,RE: Yearly numbers looking good
Ingrid Barranco,Ada Campo-Corrente,RE: Yearly numbers looking good
Ingrid Barranco,Orhan Strum,RE: Yearly numbers looking good
Carla Forluniau,Felix Balas,RE: I’m in! -  post a list
Isande Borrasca,Isande Borrasca,RE: Wellhead flow rate data - overpressure at well 1783-03?
Isande Borrasca,Lars Azada,RE: Wellhead flow rate data - overpressure at well 1783-03?
Isande Borrasca,Kare Orilla,RE: Wellhead flow rate data - overpressure at well 1783-03?
Isande Borrasca,Marin Onda,RE: Wellhead flow rate data - overpressure at well 1783-03?
Isande Borrasca,Elsa Orilla,RE: Wellhead flow rate data - overpressure at well 1783-03?
Isande Borrasca,Axel Calzas,RE: Wellhead flow rate data - overpressure at well 1783-03?
Isande Borrasca,Brand Tempestad,RE: Wellhead flow rate data - overpressure at well 1783-03?
Isande Borrasca,Vira Frente,RE: Wellhead flow rate data - overpressure at well 1783-03?
Lars Azada,Isande Borrasca,RE: Wellhead flow rate data - overpressure at well 1783-03?
Lars Azada,Lars Azada,RE: Wellhead flow rate data - overpressure at well 1783-03?
Lars Azada,Kare Orilla,RE: Wellhead flow rate data - overpressure at well 1783-03?
Lars Azada,Marin Onda,RE: Wellhead flow rate data - overpressure at well 1783-03?
Lars Azada,Elsa Orilla,RE: Wellhead flow rate data - overpressure at well 1783-03?
Lars Azada,Axel Calzas,RE: Wellhead flow rate data - overpressure at well 1783-03?
Lars Azada,Brand Tempestad,RE: Wellhead flow rate data - overpressure at well 1783-03?
Lars Azada,Vira Frente,RE: Wellhead flow rate data - overpressure at well 1783-03?
Lidelse Dedos,Birgitta Frente,Well 1033-01 stabilization progress report
Lidelse Dedos,Isande Borrasca,Well 1033-01 stabilization progress report
Lidelse Dedos,Lars Azada,Well 1033-01 stabilization progress report
Lidelse Dedos,Marin Onda,Well 1033-01 stabilization progress report
Lidelse Dedos,Kare Orilla,Well 1033-01 stabilization progress report
Lidelse Dedos,Gustav Cazar,Well 1033-01 stabilization progress report
Lidelse Dedos,Axel Calzas,Well 1033-01 stabilization progress report
Lidelse Dedos,Felix Balas,Well 1033-01 stabilization progress report
Lidelse Dedos,Vira Frente,Well 1033-01 stabilization progress report
Birgitta Frente,Elsa Orilla,Downhole prediction 2522-00 - check your parameters
Birgitta Frente,Vira Frente,Downhole prediction 2522-00 - check your parameters
Birgitta Frente,Kare Orilla,Downhole prediction 2522-00 - check your parameters
Birgitta Frente,Isande Borrasca,Downhole prediction 2522-00 - check your parameters
Birgitta Frente,Gustav Cazar,Downhole prediction 2522-00 - check your parameters
Birgitta Frente,Birgitta Frente,Downhole prediction 2522-00 - check your parameters
Birgitta Frente,Brand Tempestad,Downhole prediction 2522-00 - check your parameters
Birgitta Frente,Lars Azada,Downhole prediction 2522-00 - check your parameters
Birgitta Frente,Marin Onda,Downhole prediction 2522-00 - check your parameters
Birgitta Frente,Axel Calzas,Downhole prediction 2522-00 - check your parameters
Anda Ribera,Mat Bramar,RE: Dress for success - Dress to impress
Anda Ribera,Anda Ribera,RE: Dress for success - Dress to impress
Anda Ribera,Rachel Pantanal,RE: Dress for success - Dress to impress
Anda Ribera,Linda Lagos,RE: Dress for success - Dress to impress
Anda Ribera,Ruscella Mies,RE: Dress for success - Dress to impress
Anda Ribera,Carla Forluniau,RE: Dress for success - Dress to impress
Anda Ribera,Cornelia Lais,RE: Dress for success - Dress to impress
Ingrid Barranco,Ingrid Barranco,RE: Yearly numbers looking good
Ingrid Barranco,Ada Campo-Corrente,RE: Yearly numbers looking good
Ingrid Barranco,Orhan Strum,RE: Yearly numbers looking good
Adra Nubarron,Cecilia Morluniau,Plants
Adan Morlun,Adan Morlun,RE: Traffic advisory for today
Adan Morlun,Valeria Morlun,RE: Traffic advisory for today
Adan Morlun,Henk Mies,RE: Traffic advisory for today
Adan Morlun,Albina Hafon,RE: Traffic advisory for today
Adan Morlun,Dylan Scozzese,RE: Traffic advisory for today
Brand Tempestad,Isande Borrasca,RE: Wellhead flow rate data - overpressure at well 1783-03?
Brand Tempestad,Lars Azada,RE: Wellhead flow rate data - overpressure at well 1783-03?
Brand Tempestad,Kare Orilla,RE: Wellhead flow rate data - overpressure at well 1783-03?
Brand Tempestad,Marin Onda,RE: Wellhead flow rate data - overpressure at well 1783-03?
Brand Tempestad,Elsa Orilla,RE: Wellhead flow rate data - overpressure at well 1783-03?
Brand Tempestad,Axel Calzas,RE: Wellhead flow rate data - overpressure at well 1783-03?
Brand Tempestad,Brand Tempestad,RE: Wellhead flow rate data - overpressure at well 1783-03?
Brand Tempestad,Vira Frente,RE: Wellhead flow rate data - overpressure at well 1783-03?
Ingrid Barranco,Ingrid Barranco,RE: Yearly numbers looking good
Ingrid Barranco,Ada Campo-Corrente,RE: Yearly numbers looking good
Ingrid Barranco,Orhan Strum,RE: Yearly numbers looking good
